id,polarity,movie_id,rating,testset,valence
5493,0,3694,3,1,-1.1813373475681632
5494,0,3695,4,1,-0.34088874550219866
5495,0,3696,4,1,-0.4560296362303774
5496,0,3697,1,1,-2.2141253902265494
5497,0,3698,4,1,0.10476176564900012
5498,0,3699,4,1,2.464811106585088
5499,0,369,1,1,-1.8833591066095647
5500,0,36,3,1,-2.8851400509043486
5501,0,3700,4,1,-0.9824499998164042
5502,0,3701,1,1,-1.0225426734418155
5503,0,3702,4,1,-0.6114496882406346
5504,0,3703,2,1,-1.1981552108093099
5505,0,3704,1,1,-0.9786395390999417
5506,0,3705,1,1,-0.921138628427181
5507,0,3706,1,1,-2.59665081720998
5508,0,3707,3,1,-3.192059960079843
5509,0,3708,1,1,-0.4465495885510771
5510,0,3709,1,1,-0.5529631610977747
5511,0,370,2,1,-1.269151509338628
5512,0,3710,2,1,-1.052985861523404
5513,0,3711,2,1,-1.3714170291726722
5514,0,3712,4,1,-0.9584440973026774
5515,0,3713,4,1,-1.0493235853903582
5516,0,3714,1,1,-0.9752165828631167
5517,0,3715,1,1,-2.325002325584066
5518,0,3716,1,1,-0.29704337844235235
5519,0,3717,3,1,-0.6979355996537214
5520,0,3718,1,1,-9.371489420892258
5521,0,3719,2,1,0.6977463206565101
5522,0,371,4,1,-1.3225740327381572
5523,0,3720,4,1,-1.1074024230422153
5524,0,3721,1,1,-1.0310214662615875
5525,0,3722,1,1,-2.2071955817667037
5526,0,3723,1,1,-2.6667318114664855
5527,0,3724,3,1,-2.461233820804143
5528,0,3725,1,1,-0.9043915913158898
5529,0,3726,1,1,-3.098390109423228
5530,0,3727,4,1,-0.7456152106699954
5531,0,3728,1,1,-1.5981946179650945
5532,0,3729,4,1,-2.8509524334654444
5533,0,372,2,1,-0.4989977964149727
5534,0,3730,1,1,-1.16136020297993
5535,0,3731,1,1,-1.9187721744897184
5536,0,3732,1,1,-0.032403670621491104
5537,0,3733,4,1,-0.9628618501958313
5538,0,3734,2,1,1.5508395460071072
5539,0,3735,3,1,-0.6720455263228572
5540,0,3736,2,1,-1.6602356997575283
5541,0,3737,3,1,-0.008971872664033662
5542,0,3738,3,1,-0.2938515701123264
5543,0,3739,2,1,0.9936387130156302
5544,0,373,2,1,-1.047729208406364
5545,0,3740,1,1,-2.1654488539576233
5546,0,3741,4,1,-0.5588722434353784
5547,0,3742,3,1,-0.9522976584948158
5548,0,3743,4,1,-0.05810312229451466
5549,0,3744,4,1,-1.4344112255777923
5550,0,3745,3,1,-1.5296509757906662
5551,0,3746,1,1,-1.9851009007995482
5552,0,3747,3,1,-2.2274109401732347
5553,0,3748,3,1,-1.0103129658035608
5554,0,3749,4,1,-0.5276197131302512
5555,0,374,4,1,-0.0620771806088237
5556,0,3750,2,1,-0.4924529773140077
5557,0,3751,1,1,-2.059627134248116
5558,0,3752,4,1,-1.8080251585408882
5559,0,3753,3,1,-1.0227944476889366
5560,0,3754,1,1,1.0826307600420753
5561,0,3755,4,1,-0.4876494403591716
5562,0,3756,4,1,-0.8060959586961488
5563,0,3757,3,1,2.142474193204163
5564,0,3758,3,1,-0.9225410896631028
5565,0,3759,3,1,-1.2278436699567192
5566,0,375,1,1,-1.6817947024060667
5567,0,3760,1,1,0.020216095737606903
5568,0,3761,4,1,-1.290115391434634
5569,0,3762,2,1,-0.5579011683236522
5570,0,3763,2,1,-1.9884116289630347
5571,0,3764,4,1,0.19867991974784174
5572,0,3765,4,1,-0.12016440450730334
5573,0,3766,4,1,-1.5501660239665247
5574,0,3767,4,1,-0.7208253884965974
5575,0,3768,1,1,0.7452600287488007
5576,0,3769,1,1,-1.5669415392810464
5577,0,376,2,1,-0.7859305308199176
5578,0,3770,4,1,-1.0291281435930968
5579,0,3771,2,1,0.949769975476144
5580,0,3772,1,1,-0.7597378972415072
5581,0,3773,3,1,-0.36991168350871356
5582,0,3774,1,1,0.09356640868528367
5583,0,3775,4,1,-1.1504515066288863
5584,0,3776,1,1,0.4469210583538348
5585,0,3777,1,1,1.1970549638009484
5586,0,3778,1,1,-1.4154246756453728
5587,0,3779,1,1,-0.5714199749912172
5588,0,377,1,1,-1.3825483750451797
5589,0,3780,1,1,-1.1082520760077403
5590,0,3781,4,1,0.031132550763151478
5591,0,3782,1,1,-2.5654242517419448
5592,0,3783,3,1,-0.07470452389629326
5593,0,3784,4,1,-0.8798261274490524
5594,0,3785,3,1,-0.4072181239060971
5595,0,3786,2,1,-0.038555945579510906
5596,0,3787,2,1,-1.4435306894918123
5597,0,3788,2,1,0.283575573228924
5598,0,3789,4,1,-1.4131854229729128
5599,0,378,1,1,0.9890365660649704
5600,0,3790,1,1,-0.5817349026219608
5601,0,3791,1,1,-1.732559408123125
5602,0,3792,3,1,-0.42489355433630965
5603,0,3793,4,1,-0.27000658136169736
5604,0,3794,4,1,0.7270985450072524
5605,0,3795,2,1,0.26894803360941194
5606,0,3796,3,1,-0.32962875374579814
5607,0,3797,1,1,-1.4518065183844915
5608,0,3798,2,1,-2.42844239332614
5609,0,3799,1,1,-1.1074024230422153
5610,0,379,1,1,-0.7467659480943425
5611,0,37,1,1,-2.060861644379221
5612,0,3800,1,1,-0.8829769200602785
5613,0,3801,2,1,-0.8266064379295411
5614,0,3802,3,1,0.7226069166476602
5615,0,3803,2,1,-0.3095134554557224
5616,0,3804,2,1,-1.2993906735270406
5617,0,3805,1,1,-2.63547628587865
5618,0,3806,4,1,-2.188697002159019
5619,0,3807,2,1,-1.000751336688185
5620,0,3808,1,1,-1.7608573551910698
5621,0,3809,2,1,-2.4401112050391967
5622,0,380,2,1,-0.4809093593721484
5623,0,3810,2,1,-2.514899763379216
5624,0,3811,4,1,-0.7172867629000821
5625,0,3812,1,1,-3.3924756777250495
5626,0,3813,3,1,-0.5545352613574425
5627,0,3814,3,1,-1.9884116289630347
5628,0,3815,2,1,-2.1185971215404242
5629,0,3816,1,1,-2.98630404718068
5630,0,3817,1,1,-1.8700245563583962
5631,0,3818,4,1,-2.428949452481737
5632,0,3819,4,1,-1.1969135059996403
5633,0,381,1,1,-2.5474214579112444
5634,0,3820,1,1,-1.3975875338303738
5635,0,3821,1,1,-1.4721964337549742
5636,0,3822,1,1,-1.0817331442959093
5637,0,3823,3,1,-0.6679404345266818
5638,0,3824,3,1,-0.7182886629183722
5639,0,3825,3,1,-1.533524007898496
5640,0,3826,3,1,-0.05862496833578811
5641,0,3827,3,1,-1.4937367624683062
5642,0,3828,1,1,-1.9884116289630347
5643,0,3829,4,1,-2.3664702994077778
5644,0,382,4,1,-1.0124047887925243
5645,0,3830,1,1,-1.0329283611355913
5646,0,3831,1,1,0.03113255076315143
5647,0,3832,1,1,-0.14126756214030198
5648,0,3833,4,1,-0.473207671417117
5649,0,3834,1,1,-0.6558899552371577
5650,0,3835,2,1,0.38455278221523137
5651,0,3836,1,1,-0.47150955619091967
5652,0,3837,4,1,-0.30056911897958277
5653,0,3838,4,1,-0.012365323877103823
5654,0,3839,1,1,-0.3222876806889285
5655,0,383,1,1,-2.2214359573929783
5656,0,3840,4,1,-0.15450231828238511
5657,0,3841,1,1,0.6430242947697419
5658,0,3842,3,1,-1.755760139458576
5659,0,3843,1,1,-0.06106403135478062
5660,0,3844,1,1,-1.2162329720089045
5661,0,3845,1,1,-2.4371992244577436
5662,0,3846,1,1,0.5966049210864838
5663,0,3847,1,1,-3.2951755099623328
5664,0,3848,3,1,-0.40384619563940954
5665,0,3849,1,1,-2.148159842730139
5666,0,384,4,1,-2.294444944935193
5667,0,3850,1,1,-6.688973879166304
5668,0,3851,2,1,-0.02902408437762621
5669,0,3852,4,1,-1.0440613928093818
5670,0,3853,1,1,-0.1783016604677122
5671,0,3854,1,1,-2.230756930530178
5672,0,3855,1,1,0.7553828772856452
5673,0,3856,1,1,-1.2633717853694764
5674,0,3857,1,1,-1.2254727166220303
5675,0,3858,1,1,-2.2020735494268204
5676,0,3859,1,1,-2.543786278387735
5677,0,385,1,1,0.12233777178304364
5678,0,3860,1,1,0.6925037441237718
5679,0,3861,1,1,-1.8626039587505836
5680,0,3862,1,1,-0.2995530459171588
5681,0,3863,1,1,-0.7841997041216512
5682,0,3864,4,1,-0.5159240527105701
5683,0,3865,3,1,-0.8361798010165522
5684,0,3866,2,1,-1.8038440151867343
5685,0,3867,4,1,0.4729078400782548
5686,0,3868,3,1,0.6931980661950938
5687,0,3869,1,1,-0.7161346668577351
5688,0,386,1,1,-2.4297194311994974
5689,0,3870,1,1,0.6594351844557422
5690,0,3871,1,1,-1.9884116289630347
5691,0,3872,4,1,-0.7925410465053367
5692,0,3873,3,1,-0.7321476449204318
5693,0,3874,1,1,-1.3130230836119807
5694,0,3875,4,1,-3.195747823364558
5695,0,3876,1,1,-0.08474293495884277
5696,0,3877,3,1,1.342619674705817
5697,0,3878,1,1,-0.7864178641621482
5698,0,3879,4,1,0.9085896771269405
5699,0,387,1,1,-0.3753007154067437
5700,0,3880,1,1,-0.11023554181768166
5701,0,3881,3,1,-0.1463169378320348
5702,0,3882,3,1,-0.7335631813466923
5703,0,3883,4,1,0.18492210754564617
5704,0,3884,1,1,-0.8899019918089409
5705,0,3885,4,1,0.3287495877754293
5706,0,3886,3,1,-2.0586566439100316
5707,0,3887,2,1,-0.21813108854814098
5708,0,3888,2,1,-1.1397950847548597
5709,0,3889,1,1,-1.2582687332158757
5710,0,388,1,1,-1.4132805690844903
5711,0,3890,3,1,1.6314635363071135
5712,0,3891,2,1,-1.846581045348677
5713,0,3892,4,1,-0.6114496882406346
5714,0,3893,1,1,-0.8530252791238447
5715,0,3894,2,1,-0.5852739117400373
5716,0,3895,2,1,-0.5450091095662805
5717,0,3896,1,1,-1.7640178312156791
5718,0,3897,4,1,0.965986066217046
5719,0,3898,3,1,-1.0012931372973468
5720,0,3899,1,1,0.4828412489504274
5721,0,389,1,1,-0.4236179568395261
5722,0,38,1,1,-1.9304867183817418
5723,0,3900,2,1,0.19079533767797435
5724,0,3901,4,1,0.7711061603659496
5725,0,3902,1,1,-0.9113213997757349
5726,0,3903,1,1,-1.2129066639481798
5727,0,3904,2,1,-1.031124868064576
5728,0,3905,3,1,-0.5405674888368692
5729,0,3906,1,1,-1.084425186609407
5730,0,3907,3,1,-1.314467423943927
5731,0,3908,1,1,-1.6050722244779705
5732,0,3909,3,1,0.14368676460139368
5733,0,390,4,1,-0.8821663495072639
5734,0,3910,1,1,-1.8448421375133057
5735,0,3911,1,1,0.47176037179431707
5736,0,3912,1,1,-0.9438198118632821
5737,0,3913,4,1,2.749749715779171
5738,0,3914,1,1,-1.247912096396766
5739,0,3915,2,1,-0.8388249420419734
5740,0,3916,1,1,-2.053942561048544
5741,0,3917,2,1,-1.976704126471867
5742,0,3918,1,1,0.3677232473841825
5743,0,3919,1,1,-1.2742935293751703
5744,0,391,1,1,-1.1276223064567905
5745,0,3920,4,1,-1.0111106415975
5746,0,3921,3,1,0.9895602970738825
5747,0,3922,4,1,2.1613366855428264
5748,0,3923,3,1,-0.23512125589132973
5749,0,3924,3,1,-0.43140821298058546
5750,0,3925,2,1,-1.495642849109846
5751,0,3926,1,1,-0.8469301360743209
5752,0,3927,4,1,-0.8430946720680126
5753,0,3928,1,1,-0.386998427292831
5754,0,3929,2,1,-0.7418152935637036
5755,0,392,2,1,-0.6354812191302073
5756,0,3930,3,1,-2.2854800631421126
5757,0,3931,1,1,-0.1259431076599949
5758,0,3932,3,1,-0.27618938962996387
5759,0,3933,4,1,-0.5949261449519654
5760,0,3934,3,1,1.559436254339724
5761,0,3935,4,1,-0.8388249420419734
5762,0,3936,3,1,0.24655059660061085
5763,0,3937,4,1,-1.6247327567573628
5764,0,3938,2,1,-0.7110499352862195
5765,0,3939,3,1,-2.1239894200495484
5766,0,393,1,1,-0.1613056904463571
5767,0,3940,4,1,-1.0406348488031634
5768,0,3941,1,1,-1.2443690364323348
5769,0,3942,2,1,-1.9715820941319833
5770,0,3943,3,1,-1.1265274199775268
5771,0,3944,1,1,-1.9527069804816863
5772,0,3945,2,1,-1.344982028764956
5773,0,3946,3,1,-0.28193173730512683
5774,0,3947,1,1,-1.2156650657546335
5775,0,3948,1,1,-1.9901303899670562
5776,0,3949,2,1,-2.181585420067277
5777,0,394,4,1,-0.8096745339060951
5778,0,3950,1,1,-2.8979329645807264
5779,0,3951,3,1,-2.3332694655010733
5780,0,3952,1,1,-0.43769020524471275
5781,0,3953,2,1,-1.701045658725316
5782,0,3954,1,1,0.35851129147665817
5783,0,3955,1,1,-2.381203707955652
5784,0,3956,1,1,-0.1581997160861766
5785,0,3957,4,1,-0.45499488222232026
5786,0,3958,4,1,-1.634991397510952
5787,0,3959,3,1,-0.32642440604434797
5788,0,395,2,1,0.22200930023937962
5789,0,3960,1,1,0.5789339095138768
5790,0,3961,2,1,-0.9622648565616208
5791,0,3962,1,1,-1.0683970581988813
5792,0,3963,3,1,-0.5520847684196996
5793,0,3964,4,1,1.5572653683971442
5794,0,3965,4,1,-1.2013072307107755
5795,0,3966,1,1,-0.022551535027035816
5796,0,3967,1,1,-0.46702168023597423
5797,0,3968,2,1,-0.4989977964149727
5798,0,3969,1,1,-0.9687881040768851
5799,0,396,2,1,-1.182327471389922
5800,0,3970,3,1,1.8840153175993113
5801,0,3971,4,1,-1.236570453358449
5802,0,3972,3,1,-1.0931595737620614
5803,0,3973,1,1,-1.0055667948296227
5804,0,3974,3,1,-1.564958817084964
5805,0,3975,4,1,-1.0149913343350134
5806,0,3976,4,1,0.5771574586150461
5807,0,3977,2,1,0.10181659705356515
5808,0,3978,3,1,-1.8718994647480633
5809,0,3979,3,1,-1.3152302357209729
5810,0,397,3,1,0.26980595382169964
5811,0,3980,3,1,-0.28301876608314397
5812,0,3981,4,1,-0.9258206913224866
5813,0,3982,2,1,-0.37929094382636214
5814,0,3983,3,1,-0.25160363439851474
5815,0,3984,1,1,-1.1282892157271338
5816,0,3985,4,1,0.10967037997472316
5817,0,3986,4,1,-0.6181135040525247
5818,0,3987,1,1,-0.24995020641511154
5819,0,3988,3,1,0.008570062171698806
5820,0,3989,3,1,-1.4377702862095647
5821,0,398,4,1,-0.5236705295540787
5822,0,3990,1,1,-1.8074251560258228
5823,0,3991,4,1,0.08285258463418717
5824,0,3992,3,1,0.507319809982797
5825,0,3993,4,1,-0.8799062680911057
5826,0,3994,1,1,-0.36155659529471573
5827,0,3995,4,1,-1.0474948642827298
5828,0,3996,3,1,-0.7631046721964084
5829,0,3997,1,1,-0.815478625144661
5830,0,3998,3,1,-0.5389000806111743
5831,0,3999,2,1,-2.4192477206379537
5832,0,399,1,1,-0.14022271297119002
5833,0,39,3,1,-0.7963756768796525
5834,0,3,4,1,0.9910393522379436
5835,0,4000,4,1,-0.3507448941305274
5836,0,4001,4,1,-0.6678541292198561
5837,0,4002,1,1,-1.1821841493400602
5838,0,4003,3,1,-1.9192935393895179
5839,0,4004,2,1,-1.5136020574377111
5840,0,4005,2,1,-0.43236939212482534
5841,0,4006,1,1,-0.684887658412496
5842,0,4007,3,1,-0.04491373352170788
5843,0,4008,1,1,-0.9390406336151127
5844,0,4009,1,1,-1.2337398565390378
5845,0,400,1,1,-2.5269567435566835
5846,0,4010,2,1,-0.38465595682753195
5847,0,4011,3,1,-0.11112464931818995
5848,0,4012,2,1,-0.40384619563940954
5849,0,4013,1,1,-0.9518906095671449
5850,0,4014,1,1,-2.250793353100689
5851,0,4015,1,1,-1.4016521713398846
5852,0,4016,1,1,0.8557797574846759
5853,0,4017,3,1,2.1516539394756475
5854,0,4018,2,1,-0.9321108251552676
5855,0,4019,1,1,-0.7027899222139687
5856,0,401,1,1,-0.8215638806767926
5857,0,4020,3,1,-0.40936223046697967
5858,0,4021,4,1,0.15361754072488357
5859,0,4022,3,1,-0.39521566495681915
5860,0,4023,3,1,-1.7680977184474507
5861,0,4024,2,1,-2.230756930530178
5862,0,4025,2,1,-0.48881450161041906
5863,0,4026,2,1,-1.4492886762635977
5864,0,4027,1,1,-0.6143056093028736
5865,0,4028,2,1,-1.2433777139552378
5866,0,4029,1,1,-1.398432430391338
5867,0,402,1,1,-1.6898703154382948
5868,0,4030,2,1,-0.358264590477465
5869,0,4031,1,1,-2.566983745317022
5870,0,4032,2,1,-2.8091396289430843
5871,0,4033,2,1,-0.6757079121410112
5872,0,4034,2,1,-2.089388837949345
5873,0,4035,2,1,-4.718835359952838
5874,0,4036,2,1,-3.141795749384435
5875,0,4037,2,1,-1.6136308340715406
5876,0,4038,2,1,-1.8585112998148172
5877,0,4039,2,1,-2.9034278544693053
5878,0,403,1,1,-1.2356724347014567
5879,0,4040,2,1,-2.1308243133609683
5880,0,4041,2,1,-0.8424497649286634
5881,0,4042,2,1,-1.2013072307107755
5882,0,4043,2,1,-0.42462129994520525
5883,0,4044,2,1,-1.3736573000400938
5884,0,4045,2,1,-3.54027189338421
5885,0,4046,2,1,-1.6195237903540902
5886,0,4047,2,1,-1.0055667948296227
5887,0,4048,2,1,-0.060664911951673936
5888,0,4049,3,1,-0.08018090796191266
5889,0,404,1,1,-0.4066062130658221
5890,0,4050,3,1,-1.0064314314814946
5891,0,4051,3,1,-2.3881564562902793
5892,0,4052,2,1,-0.6757079121410112
5893,0,4053,2,1,-2.1608670870070683
5894,0,4054,3,1,-1.6228429253481402
5895,0,4055,1,1,-0.9405241982431355
5896,0,4056,4,1,-1.031634670057296
5897,0,4057,4,1,0.10688961472991156
5898,0,4058,3,1,-0.5133811779275558
5899,0,4059,1,1,-0.9697035029064612
5900,0,405,3,1,-2.5370544644553155
5901,0,4060,1,1,0.7499533604962004
5902,0,4061,4,1,0.6961803898966327
5903,0,4062,1,1,-0.24605978763063752
5904,0,4063,4,1,0.5916227856651327
5905,0,4064,1,1,-0.7798161973749592
5906,0,4065,3,1,-1.0173116616904432
5907,0,4066,1,1,-0.19505639736618152
5908,0,4067,1,1,-2.1679266671609168
5909,0,4068,1,1,-3.3957150468353894
5910,0,4069,2,1,-1.213750652560601
5911,0,406,1,1,-1.9790726963400227
5912,0,4070,1,1,1.5861815691523153
5913,0,4071,1,1,-1.4945231018418772
5914,0,4072,1,1,-1.0079306378898631
5915,0,4073,1,1,1.0060849133895848
5916,0,4074,1,1,-1.368551534195592
5917,0,4075,2,1,-0.594149397190533
5918,0,4076,3,1,0.5097804232809322
5919,0,4077,2,1,-0.44145242731686535
5920,0,4078,2,1,0.37500088406787885
5921,0,4079,4,1,-1.1145957812645138
5922,0,407,4,1,-0.8726962378684046
5923,0,4080,1,1,0.8793411062481499
5924,0,4081,3,1,0.7607743189222893
5925,0,4082,4,1,1.2123415021052213
5926,0,4083,2,1,0.28080412238562463
5927,0,4084,2,1,0.5074815583724797
5928,0,4085,2,1,-1.2030333368472947
5929,0,4086,1,1,-0.7178041885984152
5930,0,4087,3,1,-0.4325748451136931
5931,0,4088,3,1,0.0234285675162423
5932,0,4089,4,1,-0.6246988065706077
5933,0,408,3,1,-0.6184472637516981
5934,0,4090,3,1,-1.5051964918961307
5935,0,4091,4,1,1.3567918340211498
5936,0,4092,3,1,-0.41867501653949907
5937,0,4093,4,1,0.021687021192049984
5938,0,4094,1,1,-0.39467495701044164
5939,0,4095,1,1,-1.1545353224954478
5940,0,4096,1,1,-0.6244875887421601
5941,0,4097,4,1,0.3918649249349304
5942,0,4098,4,1,0.7686401660261195
5943,0,4099,1,1,-2.2919864228581823
5944,0,409,4,1,-0.13043098361494315
5945,0,40,4,1,0.5076542111479803
5946,0,4100,1,1,-0.6019119895988171
5947,0,4101,1,1,0.13357319756085653
5948,0,4102,1,1,-0.12341777553100447
5949,0,4103,1,1,0.10754773594198004
5950,0,4104,3,1,-1.4049538840579885
5951,0,4105,2,1,-0.29075172157474305
5952,0,4106,1,1,-1.7723816000408104
5953,0,4107,1,1,-0.8366146841842386
5954,0,4108,2,1,-2.6045437515913625
5955,0,4109,1,1,-0.14232523154461715
5956,0,410,2,1,-2.278427566400459
5957,0,4110,4,1,-0.37277628518208356
5958,0,4111,1,1,-0.7669131331609063
5959,0,4112,3,1,-0.625219307647859
5960,0,4113,1,1,0.34881365768636974
5961,0,4114,2,1,-0.7623528721099101
5962,0,4115,3,1,-0.3147388990462637
5963,0,4116,4,1,-0.4081387490578565
5964,0,4117,3,1,1.030133738334371
5965,0,4118,2,1,-1.9232650425202544
5966,0,4119,1,1,-0.8435189572909224
5967,0,411,3,1,1.144854782669003
5968,0,4120,1,1,-0.24788342143585904
5969,0,4121,3,1,0.7751751432938515
5970,0,4122,3,1,-3.2774823819797487
5971,0,4123,4,1,0.28432913449001623
5972,0,4124,1,1,-2.175702689855133
5973,0,4125,1,1,-0.7910772750518077
5974,0,4126,1,1,-2.2128054267103883
5975,0,4127,4,1,-1.1556613128784101
5976,0,4128,1,1,0.7850957111942594
5977,0,4129,3,1,-0.7777856901625954
5978,0,412,2,1,0.40315384702850154
5979,0,4130,1,1,-1.0167707928430223
5980,0,4131,3,1,-0.9358491970740604
5981,0,4132,1,1,-0.7568207521464074
5982,0,4133,1,1,-2.8105813914708517
5983,0,4134,4,1,-1.1039397254333172
5984,0,4135,3,1,0.4010677463017798
5985,0,4136,3,1,1.4662328845382737
5986,0,4137,1,1,-0.30855049854768213
5987,0,4138,2,1,-1.7359686064972624
5988,0,4139,1,1,-1.4324429959560607
5989,0,413,4,1,-0.2704527134092906
5990,0,4140,3,1,-0.8568980026319395
5991,0,4141,1,1,-1.0134592663365984
5992,0,4142,3,1,-0.21688164674708194
5993,0,4143,4,1,-0.16356601985715535
5994,0,4144,4,1,-1.5745755777253347
5995,0,4145,1,1,-2.334017102502263
5996,0,4146,4,1,1.6728265291212114
5997,0,4147,4,1,-0.7917563463491607
5998,0,4148,3,1,-3.3712859486399487
5999,0,4149,3,1,-0.49553289218504876
6000,0,414,2,1,-0.12330318062767236
6001,0,4150,4,1,-0.5316912370293922
6002,0,4151,3,1,1.7419566011044412
6003,0,4152,4,1,-0.9746483450688608
6004,0,4153,4,1,-1.528248080490604
6005,0,4154,4,1,-0.5316912370293922
6006,0,4155,1,1,-1.4229392586397025
6007,0,4156,1,1,-0.39467495701044164
6008,0,4157,3,1,0.6949479420122802
6009,0,4158,2,1,-0.001206555382790711
6010,0,4159,3,1,-1.7085447415430557
6011,0,415,1,1,-0.7855357131500272
6012,0,4160,4,1,-0.06180840975711918
6013,0,4161,4,1,-0.8920876456831056
6014,0,4162,1,1,-0.4767767638985237
6015,0,4163,1,1,-1.6870334975269718
6016,0,4164,1,1,-0.8317635987562189
6017,0,4165,1,1,-2.204455890050021
6018,0,4166,1,1,-2.2225616787863607
6019,0,4167,2,1,-1.032627353805493
6020,0,4168,1,1,-1.5955687885231455
6021,0,4169,1,1,-1.808589202001114
6022,0,416,2,1,0.22904788037631776
6023,0,4170,4,1,0.23118173837753767
6024,0,4171,1,1,-1.7179980862539355
6025,0,4172,1,1,-1.3031280983143727
6026,0,4173,1,1,-1.7760000242992782
6027,0,4174,3,1,-1.1583093316410973
6028,0,4175,1,1,-1.3995806753561226
6029,0,4176,1,1,-3.347014077142468
6030,0,4177,1,1,-1.584502793017797
6031,0,4178,1,1,-0.43765283396085425
6032,0,4179,1,1,-1.2411802824643463
6033,0,417,1,1,-0.6319620854466168
6034,0,4180,1,1,-1.275567115794819
6035,0,4181,1,1,-0.7346112840496936
6036,0,4182,1,1,-1.9764616634025254
6037,0,4183,1,1,-1.167878308533544
6038,0,4184,1,1,-1.6320214795995907
6039,0,4185,1,1,-1.0270613586138444
6040,0,4186,1,1,0.1647087012332272
6041,0,4187,1,1,-0.6801256650341652
6042,0,4188,1,1,-2.1041146809265143
6043,0,4189,1,1,-2.158686922547791
6044,0,418,4,1,-1.6158743530912143
6045,0,4190,1,1,-2.067843061793957
6046,0,4191,1,1,-1.2598515399750208
6047,0,4192,1,1,-2.887434521873403
6048,0,4193,1,1,-0.4066525101323307
6049,0,4194,1,1,-0.4737534941683938
6050,0,4195,1,1,-1.578705058530546
6051,0,4196,1,1,-1.5639499097727965
6052,0,4197,1,1,-1.8851904819992507
6053,0,4198,1,1,-1.402020564105898
6054,0,4199,1,1,-0.7480616603123056
6055,0,419,4,1,1.029787883673621
6056,0,41,4,1,-1.1344329472502461
6057,0,4200,1,1,0.6224762060032358
6058,0,4201,1,1,1.0508368251167015
6059,0,4202,2,1,-2.7812697143370184
6060,0,4203,3,1,-0.9298008890019868
6061,0,4204,1,1,-1.6255247841684863
6062,0,4205,1,1,-1.5124541898491886
6063,0,4206,1,1,-2.488907360460395
6064,0,4207,2,1,0.5838499052145282
6065,0,4208,3,1,-0.9049534676775001
6066,0,4209,2,1,-1.1423407525540703
6067,0,420,3,1,0.5542567700050005
6068,0,4210,1,1,-2.6012388283282215
6069,0,4211,3,1,-1.9521382626281458
6070,0,4212,2,1,-0.04487180008675735
6071,0,4213,1,1,0.22537878484368298
6072,0,4214,2,1,-0.3789428322957529
6073,0,4215,3,1,-1.6815962631969397
6074,0,4216,1,1,-0.45587714616603386
6075,0,4217,1,1,-1.8738275620282165
6076,0,4218,1,1,0.6166808632281396
6077,0,4219,1,1,0.2637175873999972
6078,0,421,1,1,0.5746071400899231
6079,0,4220,4,1,-0.05980598832393283
6080,0,4221,3,1,0.5839180409830742
6081,0,4222,4,1,0.4347628288904951
6082,0,4223,1,1,-0.7790471611036108
6083,0,4224,1,1,-0.8809196594357708
6084,0,4225,2,1,-1.5340141885246419
6085,0,4226,1,1,-1.4390956120775127
6086,0,4227,1,1,-0.9355757293851915
6087,0,4228,2,1,-1.5272558713877626
6088,0,4229,1,1,-2.2807434384040617
6089,0,422,3,1,-1.575323046746315
6090,0,4230,1,1,-1.9423660216652787
6091,0,4231,1,1,-1.6311076587037847
6092,0,4232,3,1,-0.8068741836077648
6093,0,4233,1,1,1.0091508013223724
6094,0,4234,1,1,-1.6047379115180005
6095,0,4235,1,1,-1.2647416312278177
6096,0,4236,2,1,0.14565860044888948
6097,0,4237,4,1,-1.5735863379922497
6098,0,4238,3,1,-1.441615823198731
6099,0,4239,4,1,0.0015487944682106446
6100,0,423,2,1,-1.2720136524511105
6101,0,4240,4,1,1.052409922619836
6102,0,4241,3,1,-0.32962875374579814
6103,0,4242,1,1,-1.7618286234327787
6104,0,4243,3,1,-0.28500706555685457
6105,0,4244,4,1,-2.0364960141946096
6106,0,4245,4,1,-1.168970681218021
6107,0,4246,2,1,-0.49022495379027453
6108,0,4247,4,1,-2.0108510087377707
6109,0,4248,4,1,-0.4117072573213849
6110,0,4249,1,1,-0.899391602933469
6111,0,424,2,1,-2.205053640970024
6112,0,4250,4,1,-1.479375835716981
6113,0,4251,3,1,-0.8448663135197864
6114,0,4252,1,1,-0.8353170489258234
6115,0,4253,1,1,-0.46991891661195123
6116,0,4254,1,1,0.03113255076315143
6117,0,4255,4,1,-0.9113213997757349
6118,0,4256,4,1,-0.06359124731131545
6119,0,4257,1,1,-0.36976204013771735
6120,0,4258,3,1,-0.46638605831960744
6121,0,4259,1,1,-4.681137201931283
6122,0,425,2,1,-0.1455775649628871
6123,0,4260,1,1,-1.6730307570605893
6124,0,4261,1,1,-1.7389056167309334
6125,0,4262,4,1,-1.0841357281319741
6126,0,4263,3,1,-0.14375581119251618
6127,0,4264,4,1,0.4215777588435473
6128,0,4265,3,1,-1.062632813853078
6129,0,4266,1,1,-1.7297682515595048
6130,0,4267,1,1,-1.9987682657821417
6131,0,4268,1,1,-2.3765427760041598
6132,0,4269,1,1,-2.6286819318688175
6133,0,426,4,1,-1.9197471268523423
6134,0,4270,4,1,-0.1172166821920434
6135,0,4271,1,1,-1.1489837003464116
6136,0,4272,3,1,-0.2926111727044049
6137,0,4273,4,1,-0.7945571935142794
6138,0,4274,4,1,-0.5550278331085936
6139,0,4275,4,1,0.154061326920397
6140,0,4276,4,1,-1.9426861003654592
